view,count_run-001,count_run-002,cum_run-001,cum_run-002,cum_diff
1545,3,0,5235,4089,1146
1546,3,0,5238,4089,1149
1547,3,0,5241,4089,1152
1548,5,0,5246,4089,1157
1549,1,0,5247,4089,1158
1550,5,0,5252,4089,1163
1551,4,0,5256,4089,1167
1552,2,0,5258,4089,1169
1553,2,0,5260,4089,1171
1554,4,0,5264,4089,1175
1555,1,0,5265,4089,1176
1556,4,0,5269,4089,1180
1557,4,0,5273,4089,1184
1558,3,0,5276,4089,1187
1559,5,0,5281,4089,1192
1560,5,0,5286,4089,1197
1561,1,0,5287,4089,1198
1562,2,0,5289,4089,1200
1563,2,0,5291,4089,1202
1564,5,0,5296,4089,1207
1565,1,0,5297,4089,1208
1566,4,0,5301,4089,1212
1567,2,0,5303,4089,1214
1568,5,0,5308,4089,1219
1569,3,0,5311,4089,1222
1570,5,0,5316,4089,1227
1571,1,0,5317,4089,1228
1572,2,0,5319,4089,1230
1573,4,0,5323,4089,1234
1574,2,0,5325,4089,1236
1575,1,0,5326,4089,1237
1576,6,0,5332,4089,1243
1577,2,0,5334,4089,1245
1578,2,0,5336,4089,1247
1579,4,0,5340,4089,1251
1580,2,0,5342,4089,1253
1581,5,0,5347,4089,1258
1582,3,0,5350,4089,1261
1583,3,0,5353,4089,1264
1584,2,0,5355,4089,1266
1585,2,0,5357,4089,1268
1586,2,0,5359,4089,1270
1587,6,0,5365,4089,1276
1588,1,0,5366,4089,1277
1589,5,0,5371,4089,1282
1590,1,0,5372,4089,1283
1591,3,0,5375,4089,1286
1592,3,0,5378,4089,1289
1593,3,0,5381,4089,1292
1594,3,0,5384,4089,1295
1595,5,0,5389,4089,1300
1596,3,0,5392,4089,1303
1597,4,0,5396,4089,1307
1598,3,0,5399,4089,1310
1599,4,0,5403,4089,1314
1600,2,0,5405,4089,1316
1601,2,0,5407,4089,1318
1602,1,0,5408,4089,1319
1603,4,0,5412,4089,1323
1604,4,0,5416,4089,1327
1605,3,0,5419,4089,1330
1606,2,0,5421,4089,1332
1607,2,0,5423,4089,1334
1608,4,0,5427,4089,1338
